0,6,23,282.0
0,6,24,296.0
0,7,0,146.0
0,7,1,132.0
0,7,2,109.0
0,7,3,89.0
0,7,4,65.0
0,7,5,45.0
0,7,6,17.0
0,7,8,18.0
0,7,9,29.0
0,7,10,48.0
0,7,11,70.0
0,7,12,90.0
0,7,13,104.0
0,7,14,119.0
0,7,15,134.0
0,7,16,145.0
0,7,17,164.0
0,7,18,185.0
0,7,19,201.0
0,7,20,217.0
0,7,21,230.0
0,7,22,246.0
0,7,23,264.0
0,7,24,278.0
0,8,0,164.0
0,8,1,150.0
0,8,2,127.0
0,8,3,107.0
0,8,4,83.0
0,8,5,63.0
0,8,6,35.0
0,8,7,18.0
0,8,9,11.0
0,8,10,30.0
0,8,11,52.0
0,8,12,72.0
0,8,13,86.0
0,8,14,101.0
0,8,15,116.0
0,8,16,127.0
0,8,17,146.0
0,8,18,167.0
0,8,19,183.0
0,8,20,199.0
0,8,21,213.0
0,8,22,228.0
0,8,23,246.0
0,8,24,260.0
0,9,0,175.0
0,9,1,161.0
0,9,2,138.0
0,9,3,118.0
0,9,4,94.0
0,9,5,74.0
0,9,6,47.0
0,9,7,29.0
0,9,8,11.0
0,9,10,19.0
0,9,11,40.0
0,9,12,60.0
0,9,13,75.0
0,9,14,90.0
0,9,15,105.0
0,9,16,116.0
0,9,17,135.0
0,9,18,156.0
0,9,19,172.0
0,9,20,188.0
0,9,21,201.0
0,9,22,217.0
0,9,23,235.0
0,9,24,249.0
0,10,0,194.0
0,10,1,180.0
0,10,2,158.0
0,10,3,137.0
0,10,4,114.0
0,10,5,94.0
0,10,6,66.0
0,10,7,48.0
0,10,8,30.0
0,10,9,19.0
0,10,11,21.0
0,10,12,41.0
0,10,13,55.0
0,10,14,70.0
0,10,15,86.0
0,10,16,96.0
0,10,17,115.0
0,10,18,137.0
0,10,19,153.0
0,10,20,168.0
0,10,21,182.0
0,10,22,198.0
0,10,23,216.0
0,10,24,230.0
0,11,0,215.0
0,11,1,201.0
0,11,2,179.0
0,11,3,158.0
0,11,4,135.0
0,11,5,115.0
0,11,6,87.0
0,11,7,70.0
0,11,8,52.0
0,11,9,40.0
0,11,10,21.0
0,11,12,20.0
0,11,13,34.0
0,11,14,49.0
0,11,15,65.0
0,11,16,76.0
0,11,17,95.0
0,11,18,116.0
0,11,19,132.0
0,11,20,147.0
0,11,21,161.0
0,11,22,177.0
0,11,23,195.0
0,11,24,208.0
0,12,0,236.0
0,12,1,222.0
0,12,2,199.0
0,12,3,179.0
0,12,4,155.0
0,12,5,135.0
0,12,6,108.0
0,12,7,90.0
0,12,8,72.0
0,12,9,60.0
0,12,10,41.0
0,12,11,20.0
0,12,13,14.0
0,12,14,29.0
0,12,15,45.0
0,12,16,56.0
0,12,17,75.0
0,12,18,96.0
0,12,19,112.0
0,12,20,127.0
0,12,21,141.0
0,12,22,157.0
0,12,23,175.0
0,12,24,188.0
0,13,0,250.0
0,13,1,236.0
0,13,2,213.0
0,13,3,193.0
0,13,4,170.0
0,13,5,149.0
0,13,6,122.0
0,13,7,104.0
0,13,8,86.0
0,13,9,75.0
0,13,10,55.0
0,13,11,34.0
0,13,12,14.0
0,13,14,15.0
0,13,15,31.0
0,13,16,42.0
0,13,17,60.0
0,13,18,82.0
0,13,19,97.0
0,13,20,113.0
0,13,21,126.0
0,13,22,142.0
0,13,23,160.0
0,13,24,174.0
0,14,0,265.0
0,14,1,251.0
0,14,2,228.0
0,14,3,208.0
0,14,4,185.0
0,14,5,164.0
0,14,6,137.0
0,14,7,119.0
0,14,8,101.0
0,14,9,90.0
0,14,10,70.0
0,14,11,49.0
0,14,12,29.0
0,14,13,15.0
0,14,15,15.0
0,14,16,26.0
0,14,17,45.0
0,14,18,66.0
0,14,19,82.0
0,14,20,98.0
0,14,21,111.0
0,14,22,127.0
0,14,23,145.0
0,14,24,159.0
0,15,0,280.0
0,15,1,266.0
0,15,2,244.0
0,15,3,223.0
0,15,4,200.0
0,15,5,180.0
0,15,6,152.0
0,15,7,134.0
0,15,8,116.0
0,15,9,105.0
0,15,10,86.0
0,15,11,65.0
0,15,12,45.0
0,15,13,31.0
0,15,14,15.0
0,15,16,10.0
0,15,17,29.0
0,15,18,50.0
0,15,19,67.0
0,15,20,82.0
0,15,21,96.0
0,15,22,112.0
0,15,23,130.0
0,15,24,144.0
0,16,0,291.0
0,16,1,277.0
0,16,2,255.0
0,16,3,234.0
0,16,4,211.0
0,16,5,190.0
0,16,6,163.0
0,16,7,145.0
0,16,8,127.0
0,16,9,116.0
0,16,10,96.0
0,16,11,76.0
0,16,12,56.0
0,16,13,42.0
0,16,14,26.0
0,16,15,10.0
0,16,17,18.0
0,16,18,40.0
0,16,19,56.0
0,16,20,71.0
0,16,21,85.0
0,16,22,101.0
0,16,23,119.0
0,16,24,133.0
0,17,0,310.0
0,17,1,296.0
0,17,2,274.0
0,17,3,253.0
0,17,4,230.0
0,17,5,209.0
0,17,6,182.0
0,17,7,164.0
0,17,8,146.0
0,17,9,135.0
0,17,10,115.0
0,17,11,95.0
0,17,12,75.0
0,17,13,60.0
0,17,14,45.0
0,17,15,29.0
0,17,16,18.0
0,17,18,21.0
0,17,19,37.0
0,17,20,52.0
0,17,21,66.0
0,17,22,82.0
0,17,23,100.0
0,17,24,114.0
0,18,0,331.0
0,18,1,317.0
0,18,2,295.0
0,18,3,274.0
0,18,4,251.0
0,18,5,230.0
0,18,6,203.0
0,18,7,185.0
0,18,8,167.0
0,18,9,156.0
0,18,10,137.0
0,18,11,116.0
0,18,12,96.0
0,18,13,82.0
0,18,14,66.0
0,18,15,50.0
0,18,16,40.0
0,18,17,21.0
0,18,19,16.0
0,18,20,31.0
0,18,21,45.0
0,18,22,62.0
0,18,23,80.0
0,18,24,93.0
0,19,0,348.0
0,19,1,334.0
0,19,2,311.0
0,19,3,290.0
0,19,4,267.0
0,19,5,247.0
0,19,6,219.0
0,19,7,201.0
0,19,8,183.0
0,19,9,172.0
0,19,10,153.0
0,19,11,132.0
0,19,12,112.0
0,19,13,97.0
0,19,14,82.0
0,19,15,67.0
0,19,16,56.0
0,19,17,37.0
0,19,18,16.0
0,19,20,15.0
0,19,21,29.0
0,19,22,46.0
0,19,23,63.0
0,19,24,77.0
0,20,0,363.0
0,20,1,349.0
0,20,2,327.0
0,20,3,306.0
0,20,4,283.0
0,20,5,262.0
0,20,6,235.0
0,20,7,217.0
0,20,8,199.0
0,20,9,188.0
0,20,10,168.0
0,20,11,147.0
0,20,12,127.0
0,20,13,113.0
0,20,14,98.0
0,20,15,82.0
0,20,16,71.0
0,20,17,52.0
0,20,18,31.0
0,20,19,15.0
0,20,21,14.0
0,20,22,30.0
0,20,23,48.0
0,20,24,62.0
0,21,0,377.0
0,21,1,363.0
0,21,2,340.0
0,21,3,320.0
0,21,4,296.0
0,21,5,276.0
0,21,6,248.0
0,21,7,230.0
0,21,8,213.0
0,21,9,201.0
0,21,10,182.0
0,21,11,161.0
0,21,12,141.0
0,21,13,126.0
0,21,14,111.0
0,21,15,96.0
0,21,16,85.0
0,21,17,66.0
0,21,18,45.0
0,21,19,29.0
0,21,20,14.0
0,21,22,16.0
0,21,23,34.0
0,21,24,47.0
0,22,0,393.0
0,22,1,379.0
0,22,2,356.0
0,22,3,336.0
0,22,4,312.0
0,22,5,292.0
0,22,6,264.0
0,22,7,246.0
0,22,8,228.0
0,22,9,217.0
0,22,10,198.0
0,22,11,177.0
0,22,12,157.0
0,22,13,142.0
0,22,14,127.0
0,22,15,112.0
0,22,16,101.0
0,22,17,82.0
0,22,18,62.0
0,22,19,46.0
0,22,20,30.0
0,22,21,16.0
0,22,23,18.0
0,22,24,31.0
0,23,0,411.0
0,23,1,397.0
0,23,2,374.0
0,23,3,354.0
0,23,4,330.0
0,23,5,310.0
0,23,6,282.0
0,23,7,264.0
0,23,8,246.0
0,23,9,235.0
0,23,10,216.0
0,23,11,195.0
0,23,12,175.0
0,23,13,160.0
0,23,14,145.0
0,23,15,130.0
0,23,16,119.0
0,23,17,100.0
0,23,18,80.0
0,23,19,63.0
0,23,20,48.0
0,23,21,34.0
0,23,22,18.0
0,23,24,13.0
0,24,0,424.0
0,24,1,410.0
0,24,2,388.0
0,24,3,367.0
0,24,4,344.0
0,24,5,324.0
0,24,6,296.0
0,24,7,278.0
0,24,8,260.0
0,24,9,249.0
0,24,10,230.0
0,24,11,208.0
0,24,12,188.0
0,24,13,174.0
0,24,14,159.0
0,24,15,144.0
0,24,16,133.0
0,24,17,114.0
0,24,18,93.0
0,24,19,77.0
0,24,20,62.0
0,24,21,47.0
0,24,22,31.0
0,24,23,13.0
1,0,1,14.0
1,0,2,31.0
1,0,3,42.0
1,0,4,57.0
1,0,5,72.0
1,0,6,91.0
1,0,7,107.0
1,0,8,126.0
1,0,9,145.0
1,0,10,160.0
1,0,11,179.0
1,0,12,199.0
1,0,13,215.0
1,0,14,235.0
1,0,15,256.0
1,0,16,278.0
1,0,17,295.0
1,0,18,314.0
1,0,19,329.0
1,0,20,344.0
1,0,21,368.0
1,0,22,383.0
1,0,23,397.0
1,0,24,407.0
1,1,0,14.0
1,1,2,17.0
1,1,3,28.0
1,1,4,43.0
1,1,5,57.0
1,1,6,77.0
1,1,7,93.0
1,1,8,112.0
1,1,9,131.0
1,1,10,146.0
1,1,11,165.0
1,1,12,185.0
1,1,13,201.0
1,1,14,221.0
1,1,15,242.0
1,1,16,264.0
1,1,17,281.0
1,1,18,300.0
1,1,19,315.0
1,1,20,330.0
1,1,21,354.0
1,1,22,369.0
1,1,23,383.0
1,1,24,393.0
1,2,0,31.0
1,2,1,17.0
1,2,3,11.0
1,2,4,26.0
1,2,5,41.0
1,2,6,60.0
1,2,7,77.0
1,2,8,96.0
1,2,9,115.0
1,2,10,131.0
1,2,11,151.0
1,2,12,171.0
1,2,13,187.0
1,2,14,207.0
1,2,15,227.0
1,2,16,249.0
1,2,17,266.0
1,2,18,285.0
1,2,19,300.0
1,2,20,315.0
1,2,21,339.0
1,2,22,354.0
1,2,23,368.0
1,2,24,379.0
1,3,0,42.0
1,3,1,28.0
1,3,2,11.0
1,3,4,14.0
1,3,5,29.0
1,3,6,49.0
1,3,7,65.0
1,3,8,85.0
1,3,9,104.0
1,3,10,120.0
1,3,11,140.0
1,3,12,160.0
1,3,13,176.0
1,3,14,196.0
1,3,15,216.0
1,3,16,238.0
1,3,17,255.0
1,3,18,274.0
1,3,19,288.0
1,3,20,304.0
1,3,21,328.0
1,3,22,343.0
1,3,23,357.0
1,3,24,368.0
1,4,0,57.0
1,4,1,43.0
1,4,2,26.0
1,4,3,14.0
1,4,5,15.0
1,4,6,34.0
1,4,7,51.0
1,4,8,71.0
1,4,9,90.0
1,4,10,107.0
1,4,11,126.0
1,4,12,147.0
1,4,13,162.0
1,4,14,182.0
1,4,15,202.0
1,4,16,224.0
1,4,17,241.0
1,4,18,260.0
1,4,19,274.0
1,4,20,290.0
1,4,21,314.0
1,4,22,329.0
1,4,23,343.0
1,4,24,354.0
1,5,0,72.0
1,5,1,57.0
1,5,2,41.0
1,5,3,29.0
1,5,4,15.0
1,5,6,19.0
1,5,7,36.0
1,5,8,55.0
1,5,9,75.0
1,5,10,91.0
1,5,11,111.0
1,5,12,132.0
1,5,13,148.0
1,5,14,167.0
1,5,15,187.0
1,5,16,209.0
1,5,17,226.0
1,5,18,244.0
1,5,19,259.0
1,5,20,274.0
1,5,21,299.0
1,5,22,314.0
1,5,23,328.0
1,5,24,339.0
1,6,0,91.0
1,6,1,77.0
1,6,2,60.0
1,6,3,49.0
1,6,4,34.0
1,6,5,19.0
1,6,7,17.0
1,6,8,37.0
1,6,9,56.0
1,6,10,73.0
1,6,11,93.0
1,6,12,114.0
1,6,13,130.0
1,6,14,149.0
1,6,15,168.0
1,6,16,190.0
1,6,17,207.0
1,6,18,225.0
1,6,19,240.0
1,6,20,255.0
1,6,21,280.0
1,6,22,295.0
1,6,23,309.0
1,6,24,320.0
1,7,0,107.0
1,7,1,93.0
1,7,2,77.0
1,7,3,65.0
1,7,4,51.0
1,7,5,36.0
1,7,6,17.0
1,7,8,20.0
1,7,9,39.0
1,7,10,56.0
1,7,11,76.0
1,7,12,97.0
1,7,13,112.0
1,7,14,132.0
1,7,15,151.0
1,7,16,173.0
1,7,17,190.0
1,7,18,208.0
1,7,19,223.0
1,7,20,238.0
1,7,21,263.0
1,7,22,278.0
1,7,23,292.0
1,7,24,303.0
1,8,0,126.0
1,8,1,112.0
1,8,2,96.0
1,8,3,85.0
1,8,4,71.0
1,8,5,55.0
1,8,6,37.0
1,8,7,20.0
1,8,9,19.0
1,8,10,36.0
1,8,11,56.0
1,8,12,78.0
1,8,13,93.0
1,8,14,112.0
1,8,15,131.0
1,8,16,153.0
1,8,17,170.0
1,8,18,188.0
1,8,19,203.0
1,8,20,219.0
1,8,21,243.0
1,8,22,258.0
1,8,23,272.0
1,8,24,283.0
1,9,0,145.0
1,9,1,131.0
1,9,2,115.0
1,9,3,104.0
1,9,4,90.0
1,9,5,75.0
1,9,6,56.0
1,9,7,39.0
1,9,8,19.0
1,9,10,16.0
1,9,11,37.0
1,9,12,58.0
1,9,13,73.0
1,9,14,92.0
1,9,15,112.0
1,9,16,134.0
1,9,17,150.0
1,9,18,169.0
1,9,19,184.0
1,9,20,199.0
1,9,21,223.0
1,9,22,239.0
1,9,23,253.0
1,9,24,264.0
1,10,0,160.0
1,10,1,146.0
1,10,2,131.0
1,10,3,120.0
1,10,4,107.0
1,10,5,91.0
1,10,6,73.0
1,10,7,56.0
1,10,8,36.0
1,10,9,16.0
1,10,11,20.0
1,10,12,41.0
1,10,13,56.0
1,10,14,75.0
1,10,15,95.0
1,10,16,117.0
1,10,17,134.0
1,10,18,153.0
1,10,19,168.0
1,10,20,183.0
1,10,21,207.0
1,10,22,223.0
1,10,23,236.0
1,10,24,247.0
1,11,0,179.0
1,11,1,165.0
1,11,2,151.0
1,11,3,140.0
1,11,4,126.0
1,11,5,111.0
1,11,6,93.0
1,11,7,76.0
1,11,8,56.0
1,11,9,37.0
1,11,10,20.0
1,11,12,21.0
1,11,13,36.0
1,11,14,56.0
1,11,15,76.0
1,11,16,99.0
1,11,17,116.0
1,11,18,135.0
1,11,19,149.0
1,11,20,164.0
1,11,21,189.0
1,11,22,203.0
1,11,23,217.0
1,11,24,228.0
1,12,0,199.0
1,12,1,185.0
1,12,2,171.0
1,12,3,160.0
1,12,4,147.0
1,12,5,132.0
1,12,6,114.0
1,12,7,97.0
1,12,8,78.0
1,12,9,58.0
1,12,10,41.0
1,12,11,21.0
1,12,13,16.0
1,12,14,37.0
1,12,15,58.0
1,12,16,80.0
1,12,17,98.0
1,12,18,117.0
1,12,19,131.0
1,12,20,145.0
1,12,21,170.0
1,12,22,184.0
1,12,23,197.0
1,12,24,208.0
1,13,0,215.0
1,13,1,201.0
1,13,2,187.0
1,13,3,176.0
1,13,4,162.0
1,13,5,148.0
1,13,6,130.0
1,13,7,112.0
1,13,8,93.0
1,13,9,73.0
1,13,10,56.0
1,13,11,36.0
1,13,12,16.0
1,13,14,21.0
1,13,15,42.0
1,13,16,64.0
1,13,17,82.0
1,13,18,101.0
1,13,19,114.0
1,13,20,129.0
1,13,21,153.0
1,13,22,168.0
1,13,23,181.0
1,13,24,192.0
1,14,0,235.0
1,14,1,221.0
1,14,2,207.0
1,14,3,196.0
1,14,4,182.0
1,14,5,167.0
1,14,6,149.0
1,14,7,132.0
1,14,8,112.0
1,14,9,92.0
1,14,10,75.0
1,14,11,56.0
1,14,12,37.0
1,14,13,21.0
1,14,15,21.0
1,14,16,43.0
1,14,17,61.0
1,14,18,80.0
1,14,19,93.0
1,14,20,108.0
1,14,21,132.0
1,14,22,147.0
1,14,23,161.0
1,14,24,172.0
1,15,0,256.0
1,15,1,242.0
1,15,2,227.0
1,15,3,216.0
1,15,4,202.0
1,15,5,187.0
1,15,6,168.0
1,15,7,151.0
1,15,8,131.0
1,15,9,112.0
1,15,10,95.0
1,15,11,76.0
1,15,12,58.0
1,15,13,42.0
1,15,14,21.0
1,15,16,22.0
1,15,17,40.0
1,15,18,58.0
1,15,19,72.0
1,15,20,87.0
1,15,21,112.0
1,15,22,127.0
1,15,23,141.0
1,15,24,152.0
1,16,0,278.0
1,16,1,264.0
1,16,2,249.0
1,16,3,238.0
1,16,4,224.0
1,16,5,209.0
1,16,6,190.0
1,16,7,173.0
1,16,8,153.0
1,16,9,134.0
1,16,10,117.0
1,16,11,99.0
1,16,12,80.0
1,16,13,64.0
1,16,14,43.0
1,16,15,22.0
1,16,17,18.0
1,16,18,37.0
1,16,19,50.0
1,16,20,65.0
1,16,21,90.0
1,16,22,105.0
1,16,23,119.0
1,16,24,130.0
1,17,0,295.0
1,17,1,281.0
1,17,2,266.0
1,17,3,255.0
1,17,4,241.0
1,17,5,226.0
1,17,6,207.0
1,17,7,190.0
1,17,8,170.0
1,17,9,150.0
1,17,10,134.0
1,17,11,116.0
1,17,12,98.0
1,17,13,82.0
1,17,14,61.0
1,17,15,40.0
1,17,16,18.0
1,17,18,18.0
1,17,19,33.0
1,17,20,48.0
1,17,21,73.0
1,17,22,89.0
1,17,23,103.0
1,17,24,115.0
1,18,0,314.0
1,18,1,300.0
1,18,2,285.0
1,18,3,274.0
1,18,4,260.0
1,18,5,244.0
1,18,6,225.0
1,18,7,208.0
1,18,8,188.0
1,18,9,169.0
1,18,10,153.0
1,18,11,135.0
1,18,12,117.0
1,18,13,101.0
1,18,14,80.0
1,18,15,58.0
1,18,16,37.0
1,18,17,18.0
1,18,19,14.0
1,18,20,30.0
1,18,21,55.0
1,18,22,71.0
1,18,23,85.0
1,18,24,97.0
1,19,0,329.0
1,19,1,315.0
1,19,2,300.0
1,19,3,288.0
1,19,4,274.0
1,19,5,259.0
1,19,6,240.0
1,19,7,223.0
1,19,8,203.0
1,19,9,184.0
1,19,10,168.0
1,19,11,149.0
1,19,12,131.0
1,19,13,114.0
1,19,14,93.0
1,19,15,72.0
1,19,16,50.0
1,19,17,33.0
1,19,18,14.0
1,19,20,15.0
1,19,21,40.0
1,19,22,56.0
1,19,23,70.0
1,19,24,82.0
1,20,0,344.0
1,20,1,330.0
1,20,2,315.0
1,20,3,304.0
1,20,4,290.0
1,20,5,274.0
1,20,6,255.0
1,20,7,238.0
1,20,8,219.0
1,20,9,199.0
1,20,10,183.0
1,20,11,164.0
1,20,12,145.0
1,20,13,129.0
1,20,14,108.0
1,20,15,87.0
1,20,16,65.0
1,20,17,48.0
1,20,18,30.0
1,20,19,15.0
1,20,21,24.0
1,20,22,40.0
1,20,23,55.0
1,20,24,67.0
1,21,0,368.0
1,21,1,354.0
1,21,2,339.0
1,21,3,328.0
1,21,4,314.0
1,21,5,299.0
1,21,6,280.0
1,21,7,263.0
1,21,8,243.0
1,21,9,223.0
1,21,10,207.0
1,21,11,189.0
1,21,12,170.0
1,21,13,153.0
1,21,14,132.0
1,21,15,112.0
1,21,16,90.0
1,21,17,73.0
1,21,18,55.0
1,21,19,40.0
1,21,20,24.0
1,21,22,17.0
1,21,23,31.0
1,21,24,44.0
1,22,0,383.0
1,22,1,369.0
1,22,2,354.0
1,22,3,343.0
1,22,4,329.0
1,22,5,314.0
1,22,6,295.0
1,22,7,278.0
1,22,8,258.0
1,22,9,239.0
1,22,10,223.0
1,22,11,203.0
1,22,12,184.0
1,22,13,168.0
1,22,14,147.0
1,22,15,127.0
1,22,16,105.0
1,22,17,89.0
1,22,18,71.0
1,22,19,56.0
1,22,20,40.0
1,22,21,17.0
1,22,23,14.0
1,22,24,26.0
1,23,0,397.0
1,23,1,383.0
1,23,2,368.0
1,23,3,357.0
1,23,4,343.0
1,23,5,328.0
1,23,6,309.0
1,23,7,292.0
1,23,8,272.0
1,23,9,253.0
1,23,10,236.0
1,23,11,217.0
1,23,12,197.0
1,23,13,181.0
1,23,14,161.0
1,23,15,141.0
1,23,16,119.0
1,23,17,103.0
1,23,18,85.0
1,23,19,70.0
1,23,20,55.0
1,23,21,31.0
1,23,22,14.0
1,23,24,12.0
1,24,0,407.0
1,24,1,393.0
1,24,2,379.0
1,24,3,368.0
1,24,4,354.0
1,24,5,339.0
1,24,6,320.0
1,24,7,303.0
1,24,8,283.0
1,24,9,264.0
1,24,10,247.0
1,24,11,228.0
1,24,12,208.0
1,24,13,192.0
1,24,14,172.0
1,24,15,152.0
1,24,16,130.0
1,24,17,115.0
1,24,18,97.0
1,24,19,82.0
1,24,20,67.0
1,24,21,44.0
1,24,22,26.0
1,24,23,12.0
2,0,1,45.0
2,0,2,44.0
2,0,3,42.0
2,0,4,50.0
2,0,5,58.0
2,0,6,72.0
2,0,7,88.0
2,0,8,101.0
2,0,9,110.0
2,0,10,119.0
2,0,11,142.0
2,0,12,161.0
2,0,13,171.0
2,0,14,189.0
2,0,15,203.0
2,0,16,217.0
2,0,17,226.0
2,0,18,233.0
2,0,19,246.0
2,0,20,261.0
2,0,21,278.0
2,0,22,289.0
2,0,23,303.0
2,0,24,317.0
2,1,0,45.0
2,1,2,5.0
2,1,3,15.0
2,1,4,29.0
2,1,5,44.0
2,1,6,62.0
2,1,7,78.0
2,1,8,89.0
2,1,9,98.0
2,1,10,104.0
2,1,11,127.0
2,1,12,147.0
2,1,13,156.0
2,1,14,176.0
2,1,15,191.0
2,1,16,207.0
2,1,17,217.0
2,1,18,225.0
2,1,19,238.0
2,1,20,252.0
2,1,21,268.0
2,1,22,279.0
2,1,23,292.0
2,1,24,305.0
2,2,0,44.0
2,2,1,5.0
2,2,3,9.0
2,2,4,23.0
2,2,5,38.0
2,2,6,57.0
2,2,7,73.0
2,2,8,84.0
2,2,9,93.0
2,2,10,99.0
2,2,11,122.0
2,2,12,141.0
2,2,13,151.0
2,2,14,171.0
2,2,15,186.0
2,2,16,201.0
2,2,17,212.0
2,2,18,219.0
2,2,19,232.0
2,2,20,247.0
2,2,21,263.0
2,2,22,274.0
2,2,23,287.0
2,2,24,300.0
2,3,0,42.0
2,3,1,15.0
2,3,2,9.0
2,3,4,14.0
2,3,5,28.0
2,3,6,47.0
2,3,7,63.0
2,3,8,75.0
2,3,9,84.0
2,3,10,91.0
2,3,11,114.0
2,3,12,133.0
2,3,13,143.0
2,3,14,162.0
2,3,15,178.0
2,3,16,193.0
2,3,17,203.0
2,3,18,210.0
2,3,19,224.0
2,3,20,238.0
2,3,21,255.0
2,3,22,265.0
2,3,23,279.0
2,3,24,292.0
2,4,0,50.0
2,4,1,29.0
2,4,2,23.0
2,4,3,14.0
2,4,5,15.0
2,4,6,33.0
2,4,7,49.0
2,4,8,60.0
2,4,9,70.0
2,4,10,77.0
2,4,11,100.0
2,4,12,119.0
2,4,13,129.0
2,4,14,148.0
2,4,15,163.0
2,4,16,179.0
2,4,17,189.0
2,4,18,196.0
2,4,19,209.0
2,4,20,224.0
2,4,21,240.0
2,4,22,251.0
2,4,23,265.0
2,4,24,278.0
2,5,0,58.0
2,5,1,44.0
2,5,2,38.0
2,5,3,28.0
2,5,4,15.0
2,5,6,18.0
2,5,7,34.0
2,5,8,46.0
2,5,9,55.0
2,5,10,63.0
2,5,11,86.0
2,5,12,106.0
2,5,13,116.0
2,5,14,135.0
2,5,15,150.0
2,5,16,165.0
2,5,17,175.0
2,5,18,182.0
2,5,19,195.0
2,5,20,210.0
2,5,21,226.0
2,5,22,237.0
2,5,23,251.0
2,5,24,264.0
2,6,0,72.0
2,6,1,62.0
2,6,2,57.0
2,6,3,47.0
2,6,4,33.0
2,6,5,18.0
2,6,7,16.0
2,6,8,28.0
2,6,9,38.0
2,6,10,46.0
2,6,11,70.0
2,6,12,89.0
2,6,13,98.0
2,6,14,117.0
2,6,15,132.0
2,6,16,147.0
2,6,17,156.0
2,6,18,164.0
2,6,19,177.0
2,6,20,192.0
2,6,21,208.0
2,6,22,219.0
2,6,23,233.0
2,6,24,246.0
2,7,0,88.0
2,7,1,78.0
2,7,2,73.0
2,7,3,63.0
2,7,4,49.0
2,7,5,34.0
2,7,6,16.0
2,7,8,12.0
2,7,9,22.0
2,7,10,30.0
2,7,11,54.0
2,7,12,73.0
2,7,13,82.0
2,7,14,101.0
2,7,15,116.0
2,7,16,130.0
2,7,17,140.0
2,7,18,147.0
2,7,19,160.0
2,7,20,175.0
2,7,21,192.0
2,7,22,203.0
2,7,23,216.0
2,7,24,230.0
2,8,0,101.0
2,8,1,89.0
2,8,2,84.0
2,8,3,75.0
2,8,4,60.0
2,8,5,46.0
2,8,6,28.0
2,8,7,12.0
